item_id,vertical,category,domain,score
533309546,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.4062
568631255,CE,MOBILE,MLC-CELLPHONES,0.406
634756083,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.4058
918673176,CE,COMPUTERS,MLC-PRINTERS,0.4055999999999999
632617472,ACC,AUTOPARTS,MLC-AUTOMOTIVE_AC_COMPRESSORS,0.4054
575366814,APP & SPORTS,SPORTS,MLC-FLASHLIGHTS,0.4052
576556858,HOME & INDUSTRY,HOME&DECOR,MLC-HOT_TUBS,0.405
478754180,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.4048
600527653,CE,MOBILE,MLC-CELLPHONES,0.4048
922666847,CE,COMPUTERS,MLC-ALL_IN_ONE,0.4044
601140077,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.4042
562735907,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.404
555222068,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.4038
611219781,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.4035999999999999
543956694,CE,COMPUTERS,MLC-LAPTOP_CHARGERS,0.4034
908525194,CE,COMPUTERS,MLC-NOTEBOOKS,0.4032
571103730,APP & SPORTS,SPORTS,MLC-BICYCLE_LIGHTS,0.403
916950537,CE,COMPUTERS,MLC-HEADPHONES,0.4028
638733813,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.4025999999999999
608645601,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.4024
642974546,CE,ELECTRONICS,MLC-BREAD_MAKERS,0.4022
593973117,APP & SPORTS,SPORTS,MLC-SPORT_PANTS,0.402
564090632,APP & SPORTS,APPAREL ACCESORIES,MLC-SUNGLASSES,0.4018
536048268,CE,ELECTRONICS,MLC-OVENS,0.4015999999999999
626146132,CE,ELECTRONICS,MLC-AUDIO_AMPLIFIERS,0.4014
595923115,CE,ELECTRONICS,MLC-SOUND_CONSOLES_AND_MIXERS,0.4012
582796030,HOME & INDUSTRY,HOME&DECOR,MLC-CLOTHES_HANGERS,0.401
919519832,T & B,TOYS AND GAMES,MLC-COSTUMES,0.4008
474402354,HOME & INDUSTRY,HOME&DECOR,MLC-HAMMOCKS,0.4005999999999999
517329512,CE,MOBILE,MLC-TABLETS,0.4004
468429539,BEAUTY & HEALTH,PERSONAL CARE,MLC-BEAUTY_AND_PERSONAL_CARE_SUPPLIES,0.4002
448947428,T & B,TOYS AND GAMES,MLC-COSTUMES,0.4
638310374,CE,MOBILE,MLC-CELLPHONES,0.3998
909692590,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.3995999999999999
642949291,APP & SPORTS,SPORTS,MLC-BICYCLES,0.3994
561850397,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3992
616766555,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.399
465865129,HOME & INDUSTRY,INDUSTRY,MLC-EMPLOYEE_TIME_CLOCKS,0.3988
434908845,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-HOSPITAL_BEDS,0.3985999999999999
624221146,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.3984
434900349,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.3982
507654004,ACC,AUTOPARTS,MLC-AUTOMOTIVE_CLUTCH_KITS,0.398
577033191,ACC,AUTOPARTS,MLC-AUTOMOBILE_FUEL_PUMPS,0.3978
617897013,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.3975999999999999
552142903,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.3974
595488300,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.3972
624247400,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.397
640110492,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.3968
559780336,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_TABLES,0.3965999999999999
508227979,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.3964
912483135,CE,MOBILE,MLC-TABLETS,0.3962
552017429,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.396
581811224,T & B,BABY,MLC-BABY_MONITORS,0.3958
599608842,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PERMANENT_EPILATORS,0.3955999999999999
541720662,CE,COMPUTERS,MLC-MICROPHONES,0.3954
522886861,CE,COMPUTERS,MLC-WEBCAMS,0.3952
921017948,T & B,TOYS AND GAMES,MLC-INFLATABLE_POOLS,0.3952
901010503,CE,MOBILE,MLC-CELLPHONES,0.3948
563493990,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.3945999999999999
916512413,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.3944
480005130,HOME & INDUSTRY,HOME&DECOR,MLC-QUILTS_AND_COVERLETS,0.3942
449586086,APP & SPORTS,SPORTS,MLC-FLASHLIGHTS,0.394
561016188,CE,COMPUTERS,MLC-MODEMS,0.3938
916489043,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.3935999999999999
627273199,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_COOKING_OVENS,0.3933999999999999
609163582,CE,COMPUTERS,MLC-HEADPHONES,0.3932
536963171,ACC,AUTOPARTS,MLC-VEHICLE_SHAMPOOS,0.393
568640330,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.3928
902282465,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.3925999999999999
552090934,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-VISES,0.3923999999999999
566351440,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.3922
913592954,APP & SPORTS,SPORTS,MLC-BICYCLE_ACCESSORIES_AND_SPARE_PARTS,0.392
640437086,CE,MOBILE,MLC-CELLPHONES,0.3918
614672835,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.3915999999999999
640745725,ACC,AUTOPARTS,MLC-ROOF_RACKS,0.3913999999999999
604791902,CE,COMPUTERS,MLC-NOTEBOOKS,0.3912
592971189,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-CENTRIFUGAL_PUMPS,0.391
918826245,CE,MOBILE,MLC-TABLETS,0.3908
925128785,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ESTHETIC_ELECTRIC_DEVICES,0.3905999999999999
544720437,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.3903999999999999
620685875,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LIGHT_METERS,0.3902
533980953,CE,COMPUTERS,MLC-WEBCAMS,0.39
473542710,CE,ELECTRONICS,MLC-FREEZERS,0.3898
516335245,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.3895999999999999
624446205,CE,MOBILE,MLC-CELLPHONES,0.3893999999999999
550742804,CE,MOBILE,MLC-PORTABLE_CELLPHONE_CHARGERS,0.3892
634770396,CE,MOBILE,MLC-CELLPHONES,0.389
581748043,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.3888
614337548,CE,ELECTRONICS,MLC-SMART_SPEAKERS,0.3885999999999999
623352330,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.3883999999999999
634770412,CE,MOBILE,MLC-CELLPHONES,0.3882
609520838,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.388
630299702,CE,MOBILE,MLC-CELLPHONES,0.3878
600436868,T & B,TOYS AND GAMES,MLC-TRADING_CARD_GAMES,0.3875999999999999
915982530,CE,ELECTRONICS,MLC-AIR_CONDITIONERS,0.3873999999999999
608514513,CE,MOBILE,MLC-CELLPHONES,0.3872
609196736,CE,COMPUTERS,MLC-PRINTERS,0.387
607171074,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.3868
589406626,CE,ELECTRONICS,MLC-WALKIE_TALKIES,0.3866
900595010,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.3863999999999999
614319341,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3862
921776172,HOME & INDUSTRY,INDUSTRY,MLC-CUTTING_PLOTTERS,0.386
534090011,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.3858
570116003,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.3856
575655930,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.3853999999999999
628506864,CE,ELECTRONICS,MLC-TELEVISIONS,0.3852
928407423,CE,MOBILE,MLC-CELLPHONES,0.385
617223991,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.3848
636874721,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3846
921277761,CE,COMPUTERS,MLC-PRINTERS,0.3843999999999999
907847711,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3842
918947131,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.384
625791695,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.3838
545311408,CE,COMPUTERS,MLC-WEBCAMS,0.3836
914291642,APP & SPORTS,APPAREL ACCESORIES,MLC-SUITCASES,0.3833999999999999
452798774,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.3832
919477938,CE,MOBILE,MLC-CELLPHONES,0.383
500381288,APP & SPORTS,SPORTS,MLC-AIRSOFT_GUNS,0.3828
598810819,HOME & INDUSTRY,SECURITY,MLC-DOOR_AND_GATE_REMOTE_CONTROLS,0.3826
624225397,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-CURLING_IRONS,0.3823999999999999
623602595,CE,MOBILE,MLC-TABLETS,0.3822
568945148,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_SINK_CADDY_ORGANIZERS,0.382
550327045,CE,ELECTRONICS,MLC-AUDIO_INTERFACES,0.3818
912208329,CE,MOBILE,MLC-CELLPHONES,0.3816
915396218,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.3813999999999999
925181197,HOME & INDUSTRY,HOME&DECOR,MLC-SUNBATHING_CHAIRS,0.3812
531445303,APP & SPORTS,SPORTS,MLC-SLEEPING_BAGS,0.381
452062997,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.3808
921621037,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.3806
541953239,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.3803999999999999
513224519,CE,MOBILE,MLC-SMARTWATCHES,0.3802
642941298,APP & SPORTS,SPORTS,MLC-BICYCLES,0.38
923278769,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.3798
507642148,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.3796
594422666,HOME & INDUSTRY,STATIONARY,MLC-PACKAGING_ROLLS,0.3793999999999999
604932162,ACC,VEHICULAR MULTIMEDIA,MLC-VEHICLE_CAMERAS,0.3792
615060786,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESS_COVERS,0.379
461258776,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.3788
565823959,CE,COMPUTERS,MLC-STYLUSES,0.3786
575407234,CE,COMPUTERS,MLC-PRINTERS,0.3783999999999999
554987435,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.3782
540685474,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.378
596841392,CE,MOBILE,MLC-CELLPHONES,0.3778
471014692,APP & SPORTS,APPAREL ACCESORIES,MLC-WRISTWATCHES,0.3776
601549180,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.3773999999999999
579605240,CE,MOBILE,MLC-CELLPHONES,0.3772
566499556,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PAINT_SPRAYERS,0.377
540603867,APP & SPORTS,SPORTS,MLC-CAMPING_STOVES,0.3768
611252179,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_CIRCULAR_SAWS,0.3766
528823862,APP & SPORTS,APPAREL ACCESORIES,MLC-BACKPACKS,0.3763999999999999
606763218,CE,ELECTRONICS,MLC-IRONS,0.3762
615327421,CE,ELECTRONICS,MLC-REFRIGERATORS,0.376
447393512,ACC,AUTOPARTS,MLC-FUEL_INJECTORS,0.3758
502001795,ACC,AUTOPARTS,MLC-ENGINE_OILS,0.3756
498390613,CE,ELECTRONICS,MLC-DJ_CONTROLLERS,0.3753999999999999
919807089,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.3752
552877665,HOME & INDUSTRY,SECURITY,MLC-ELECTRONIC_ENTRANCE_INTERCOMS,0.375
565311878,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.3748
924668851,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.3746
642400033,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.3743999999999999
908367278,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.3742
579747317,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.374
529052861,CE,COMPUTERS,MLC-PRINTERS,0.3738
536705148,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-DRILL_BITS,0.3736
632616365,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.3733999999999999
640111547,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.3732
562754659,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.373
924090802,CE,COMPUTERS,MLC-COMPUTER_MICE,0.3728
531463827,CE,ELECTRONICS,MLC-TV_ANTENNAS,0.3726
544411026,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.3723999999999999
614116173,ACC,AUTOPARTS,MLC-RACKS_AND_PINIONS,0.3722
584950986,BEAUTY & HEALTH,PHARMACEUTICS,MLC-ORTHOTICS,0.372
596813589,CE,COMPUTERS,MLC-HEADPHONES,0.3718
447701787,CE,COMPUTERS,MLC-MICROPHONES,0.3716
543086829,HOME & INDUSTRY,INDUSTRY,MLC-ACOUSTIC_PANELS,0.3713999999999999
509312417,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.3712
463450190,APP & SPORTS,APPAREL,MLC-PANTS,0.371
590185673,CE,COMPUTERS,MLC-PRINTERS,0.3708
638893486,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.3706
566798743,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.4364
541864994,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.3703999999999999
632117536,ENTERTAINMENT,"BOOKS, MULTIMEDIA & OTHER E!",MLC-MUSIC_ALBUMS,0.3702
609246399,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.37
564681534,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-KITCHEN_SINKS,0.3698
919724969,HOME & INDUSTRY,HOME&DECOR,MLC-SIDE_TABLES,0.3696
619059744,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.3693999999999999
555012051,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.3692
590649143,CE,ELECTRONICS,MLC-ELECTRIC_JUGS,0.369
519320179,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.3688
519319641,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_GRINDERS,0.3686
628756989,CE,COMPUTERS,MLC-PRINTERS,0.3683999999999999
924931098,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.3681999999999999
553874995,APP & SPORTS,SPORTS,MLC-RESISTANCE_BANDS,0.368
610460950,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.3678
551836077,HOME & INDUSTRY,HOME&DECOR,MLC-TEA_INFUSERS,0.3676
634747377,CE,COMPUTERS,MLC-PRINTERS,0.3673999999999999
520565718,HOME & INDUSTRY,INDUSTRY,MLC-RESPIRATORS,0.3671999999999999
596005711,CE,ELECTRONICS,MLC-FANS,0.367
499657175,CE,COMPUTERS,MLC-NETWORK_CABLES,0.3668
628858808,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_BASES,0.3666
616165630,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.3663999999999999
527240629,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.3661999999999999
565525903,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.366
486798278,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.3658
594791176,CE,MOBILE,MLC-CELLPHONES,0.3656
900682746,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_GRINDERS,0.3651999999999999
905319080,CE,ELECTRONICS,MLC-MIXERS,0.365
476794314,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.3648
554839717,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.3646
573690640,CE,MOBILE,MLC-E_READERS,0.3643999999999999
509661815,ACC,AUTOPARTS,MLC-AUTOMOTIVE_ALARM_KITS,0.3641999999999999
519467133,CE,ELECTRONICS,MLC-STAGE_LASER_LIGHTS,0.364
616437543,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.3638
626097903,CE,COMPUTERS,MLC-HEADPHONES,0.3636
596515952,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.3633999999999999
631654876,CE,MOBILE,MLC-CELLPHONES,0.3631999999999999
924712960,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_HAND_PLANERS,0.363
625114860,CE,COMPUTERS,MLC-NOTEBOOKS,0.3628
636114194,BEAUTY & HEALTH,PERSONAL CARE,MLC-HAND_AND_FOOT_CREAMS,0.3626
517142954,CPG,FOODS,MLC-FOODS_AND_DRINKS,0.3624
490751030,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.3621999999999999
569800159,CE,COMPUTERS,MLC-PRINTERS,0.362
928421668,CE,MOBILE,MLC-CELLPHONES,0.3618
620013640,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.3616
561016234,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_BOXES,0.3614
606753008,CE,COMPUTERS,MLC-INK_CARTRIDGES,0.3611999999999999
642989991,CE,COMPUTERS,MLC-NOTEBOOKS,0.361
640698840,CE,MOBILE,MLC-CELLPHONES,0.3608
602373065,T & B,TOYS AND GAMES,MLC-KIDS_TRICYCLES,0.3606
620041824,T & B,TOYS AND GAMES,MLC-PUSH_AND_RIDING_TOYS,0.3604
620669256,CE,MOBILE,MLC-CELLPHONES,0.3601999999999999
607576861,ACC,MOTOPARTS,MLC-MOTORCYCLE_GLOVES,0.36
923001174,CE,ELECTRONICS,MLC-VIDEO_CAMERAS,0.3598
922324441,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.3596
916389394,CE,MOBILE,MLC-SMARTWATCHES,0.3594
535452761,OTHERS,PET PRODUCTS,MLC-FISH_TANK_PUMPS,0.3591999999999999
535813940,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.359
509138523,ACC,AUTOPARTS,MLC-AUTOMOTIVE_MUFFLERS,0.3588
584120958,HOME & INDUSTRY,HOME&DECOR,MLC-SODS,0.3586
596898579,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FACE_SHIELD_VISORS,0.3584
633060501,CE,COMPUTERS,MLC-HEADPHONES,0.3581999999999999
610872782,CE,ELECTRONICS,MLC-MEMORY_CARDS,0.358
906341714,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3578
463787001,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.3576
581297715,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.3574
456674905,T & B,TOYS AND GAMES,MLC-BOARD_GAMES,0.3571999999999999
636875239,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.357
906957788,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.3568
600338307,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SHOWER_PANELS,0.3566
464413517,CE,COMPUTERS,MLC-LAPTOP_LCD_SCREENS,0.3564
523830488,HOME & INDUSTRY,HOME&DECOR,MLC-DECORATIVE_VINYLS,0.3561999999999999
905305412,CE,COMPUTERS,MLC-NOTEBOOKS,0.356
549186918,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.3558
918125710,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3556
907337376,ACC,AUTOPARTS,MLC-AUTOMOTIVE_CLUTCH_KITS,0.3554
632390222,CE,MOBILE,MLC-CELLPHONES,0.9886
639077430,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.3551999999999999
545716988,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-METAL_DETECTORS,0.355
921648953,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.3548
619910868,CE,MOBILE,MLC-CELLPHONE_ACCESSORIES,0.3546
522935967,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3544
640054211,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.3541999999999999
456761890,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.354
532084699,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.3538
618628995,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.3536
454653736,ACC,ACC TOOLS,MLC-HYDRAULIC_VEHICLE_JACKS,0.3534
908371604,CE,ELECTRONICS,MLC-TV_REMOTE_CONTROLS,0.3531999999999999
628521347,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.353
902574250,BEAUTY & HEALTH,PERSONAL CARE,MLC-GEL_NAIL_KITS,0.3528
582652943,APP & SPORTS,SPORTS,MLC-SPORT_PANTS,0.3526
629822917,CE,COMPUTERS,MLC-HEADPHONES,0.3524
906568694,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.3521999999999999
519319638,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HEDGE_TRIMMERS,0.352
901469469,HOME & INDUSTRY,HOME&DECOR,MLC-DISHES_RACKS,0.3518
545170239,ACC,VEHICULAR MULTIMEDIA,MLC-VEHICLE_STEREOS,0.3516
916952465,CE,MOBILE,MLC-TABLETS,0.3514
540460036,CE,COMPUTERS,MLC-NOTEBOOKS,0.3511999999999999
452966741,HOME & INDUSTRY,INDUSTRY,MLC-BAR_CODE_SCANNERS,0.351
614343726,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.3508
547848647,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.3506
581820172,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.3504
488379466,CE,ELECTRONICS,MLC-STAGE_LASER_LIGHTS,0.3501999999999999
904029253,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_CLEANERS,0.35
920389106,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.3498
481937614,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.3496
610089987,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.3494
929897474,CE,MOBILE,MLC-CELLPHONES,0.3491999999999999
601238701,CE,COMPUTERS,MLC-COMPUTER_MICE,0.349
922888882,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.3488
640758739,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.3486
532084953,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.3484
915983152,CE,COMPUTERS,MLC-PRINTERS,0.3481999999999999
924700961,CE,MOBILE,MLC-SMARTWATCHES,0.348
498109277,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3478
491761778,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.3474
605949077,CE,ELECTRONICS,MLC-TELEVISIONS,0.3471999999999999
541002341,APP & SPORTS,SPORTS,MLC-UNIVERSAL_HOME_GYMS,0.347
636874583,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3468
528851447,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.3466
611297438,CE,COMPUTERS,MLC-PRINTERS,0.3464
565930459,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.3461999999999999
581653504,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_OFFICE_DESKS,0.346
631066377,APP & SPORTS,SPORTS,MLC-PUSH_UP_BARS,0.3458
569076855,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.3456
554176939,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_LAWN_MOWERS,0.3454
468403009,APP & SPORTS,FOOTWEAR,MLC-BOOTS_AND_BOOTIES,0.3451999999999999
598792794,HOME & INDUSTRY,HOME&DECOR,MLC-DISHES_RACKS,0.345
631076464,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3448
928113857,CE,COMPUTERS,MLC-NOTEBOOKS,0.3446
913925228,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.3444
565779816,CE,ELECTRONICS,MLC-MICROCONTROLLER_BOARDS,0.3441999999999999
629854719,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.344
579757846,OTHERS,OTHER,MLC-UNCLASSIFIED_PRODUCTS,0.3438
627411973,CE,MOBILE,MLC-SMARTWATCHES,0.3436
567115640,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.9512
925267843,CE,COMPUTERS,MLC-NOTEBOOKS,0.3434
550365035,CE,COMPUTERS,MLC-HEADPHONES,0.3431999999999999
925944946,CE,COMPUTERS,MLC-NOTEBOOKS,0.3429999999999999
524373059,HOME & INDUSTRY,HOME&DECOR,MLC-GARDENING_AND_AGRICULTURE_SEEDS,0.3428
549998227,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.3426
633097618,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.3424
915064810,CE,MOBILE,MLC-CELLPHONES,0.3421999999999999
529122988,CE,ELECTRONICS,MLC-HOME_APPLIANCES,0.3419999999999999
531221024,ACC,AUTOPARTS,MLC-VEHICLE_WAXES,0.3418
593949874,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.3416
918664433,CE,MOBILE,MLC-SMARTWATCHES,0.3414
620436953,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.3411999999999999
576536508,HOME & INDUSTRY,STATIONARY,MLC-COIL_BINDING_MACHINES,0.3409999999999999
